선호관광,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
거가대교,가덕도 가볼 만한 곳 연대봉 세계 최대 수심 해저터널 거가대교,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산서구,탄현동,
삼장사,20190516 성내동성당삼장사,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,동두천시,생연1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
돌문화공원, 제주여행제주관광  제주 돌문화공원,F,5,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,전북,익산시,어양동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
제주용머리,제주 용머리해안 맛집 가족 식사엔 카도돈카츠,M,4,,,      ,          ,,서울,관악구,청림동,
삼장사,20190516 성내동성당삼장사,F,5,,,      ,          ,,인천,중구,신흥동3가,
울릉도,울릉도 맛집 신비섬 식당/ 사동항 근처 꼭 들러야할 물회 유명한 곳 : 네이버 블로그,M,4,,,      ,          ,,서울,서대문구,옥천동,
내설악 용대,Jule105 봉정암  강원 인제 용대 내설악11530 월 맑음,F,5,,,      ,          ,,경기,안양시 만안구,석수1동,
불갑사,불갑사 상사화 개화초기 풍경불갑사상사화축제 날에는 만개할듯,F,4,,,      ,          ,,경기,안산시 상록구,부곡동,
대천해수욕장,대천해수욕장 짚라인 타고 스카이라운지에서 커피한잔,F,4,,,      ,          ,,경기,안산시 상록구,부곡동,
진도 대명리조트,진도 여행 대명리조트 쏠비치 진도 후기,M,5,,,      ,          ,,경기,용인시 기흥구,농서동,
진도 대명리조트,진도 여행 대명리조트 쏠비치 진도 후기,F,5,,,      ,          ,,서울,강동구,강일동,
무릉계곡,단풍따라 흐르는 가을여행 - 6. 무릉계곡 여행,M,3,,,      ,          ,,전북,익산시,영등동,
울릉도,Part-1.13년 여름 울릉도 백패킹 ( feat.저동항내수전일출전망대삼선암) : 네이버 블로그,M,3,,,      ,          ,,전북,익산시,영등동,
해신장보고,을왕리 조개구이  해신장보고  설레여,F,3,,,      ,          ,,경남,창원시 진해구,남양동,
방동약수터,방태산 방동약수터,M,3,,,      ,          ,,대전,유성구,구성동,
용궁사,부산 해동용궁사 : 네이버 통합검색,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,경기,화성시,동탄면,"준중형파생 (벨로스터, I30 등)"
울릉도,베글에 있는 일본인 울릉도 입도 못하게 된 결정적 계기 | 정치유머 게시판 | 루리웹 모바일,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,광명시,광명2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
진관사,북한산 등산코스진관사 삼천사 원점코스,F,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,관악구,서원동,
대승사,문경 사불산 대승사,F,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강동구,길동,
남원 드래곤,전라도 골프 드래곤레이크cc 2박3일 남원 골프라운드 후기,M,5,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달서구,용산1동,기타 (승합차/트럭/화물차/기타 차량 등)
죽도,"딸 구하려 죽도 휘두른 아빠, 이례적 무죄… 배심원 “정당방위”",F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,함안군,가야읍,"경차 (모닝, 스파크 등)"
팔봉산,191117 홍천 팔봉산 블랙야크100대명산 산림청100대명산 한국의산하인기100산,F,4,,,      ,          ,,인천,중구,운서동,
백제문화,부여 백제문화제 : 네이버 통합검색,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서대문구,북가좌1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
대승사,문경 사불산 대승사,F,5,,,      ,          ,,경기,광주시,탄벌동,
강화종합리조트,강화 길상면  강화씨사이드리조트강화도루지,F,3,,,      ,          ,,서울,강남구,삼성동,
제주헬스케어타운,추석제주여행  헬스케어타운리조트  한림칼국수  카페라이슬라,F,5,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,울주군,삼남면,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
혜국사,문경 주흘산 등산코스 제1관문여궁폭포혜국사주봉 원점회귀 산행,F,5,"주부 (전업주부, 파트타임 근무 주부)",900~999만원,예    ,자녀 있음 ,단독주택,경기,성남시 분당구,서현동,"대형차 (제너시스, BMW5급 등)"
모악산,100대명산  모악산  84130,M,3,,,      ,          ,,인천,부평구,부평2동,
직지사,김천 직지사  템플스테이 1박2일,F,4,,,      ,          ,,울산,중구,다운동,
벽골제,놀거리가 가득한 곳  김제 벽골제,F,3,,,      ,          ,,충북,충주시,용산동,
울릉도,울릉도 냥꼬네 게스트하우스 : 네이버 카페,M,3,,,      ,          ,,경기,과천시,갈현동,
혜국사,문경 주흘산 등산코스 제1관문여궁폭포혜국사주봉 원점회귀 산행,F,3,,,      ,          ,,경기,파주시,금촌2동,
땅끝,2018. 단풍따라 흐르는 가을여행 - 14. 토말. 땅끝마을,F,5,,,      ,          ,,경기,부천시 원미구,중동,
만남의광장,하남 드림 휴게소만남의광장에 수소충전소 오픈,M,3,,,      ,          ,,경기,군포시,당정동,
예래휴양형주거,예래 휴양형 주거단지 현황과 제주도 땅 투자,M,3,,,      ,          ,,경기,성남시 분당구,판교동,
해운대,해운대뷔페 가장 좋아하는 곳 그랜드애플,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,은평구,녹번동,"경차 (모닝, 스파크 등)"
복전암,토요산행   보문산,M,3,,,      ,          ,,서울,서초구,양재동,
울릉도,울릉도 따개비칼국수 : 네이버 통합검색,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",300~399만원,아니오,          ,단독주택,서울,구로구,구로2동,"경차 (모닝, 스파크 등)"
칠갑산도립온천,칠갑산 도립공원 2,M,4,,,      ,          ,,서울,양천구,신정2동,
강화종합리조트,강화 길상면  강화씨사이드리조트강화도루지,F,5,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산서구,일산3동,
평창 용평,평창가볼만한곳평창 용평리조트 타워콘도 와 용평 워터파크 피크아일랜드현대홈쇼핑,F,4,,,      ,          ,,부산,동래구,사직1동,
용궁사,부산 가볼만한곳 해동용궁사 바닷가 절 풍경 : 네이버 블로그,F,3,,,      ,          ,,경기,성남시 수정구,신흥3동,
영산호쌀문화테마공원,이천 농업테마공원 쌀문화전시관에서 쌀에 대해 배워봐요,M,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,관저동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
문장대온천,문장대온천개발 온천지구 지정 사실상 백지화 가능성 커,M,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,관저동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
마곡사,가을이 기대되는 늦여름 마곡사 풍경: 템플스테이 참여자들과 함께 돌아본 마곡사 풍경 : 네이버 블로그,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 없음 ,오피스텔,경기,평택시,용이동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
구병산,충북 보은 충북알프스의 시작점 아홉봉우리의 구병산,M,5,,,      ,          ,,경기,성남시 분당구,구미동,
북고사,늦가을 무주의 북고사 성지순례,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강북구,삼각산동,
지장사,방탄소년단 정국 지장사 직원분이 알려준 꾹이 비하인드스토리,M,3,,,      ,          ,,서울,도봉구,창4동,
울릉도,울릉도 냥꼬네 게스트하우스 이용안내 : 네이버 카페,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경남,김해시,부원동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
해신장보고,을왕리 조개구이  해신장보고  설레여,M,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,은평구,갈현동,
불갑사,불갑사 상사화 개화초기 풍경불갑사상사화축제 날에는 만개할듯,M,5,무직,100만원 미만,아니오,          ,기타 ,경남,창원시 의창구,팔용동,"경차 (모닝, 스파크 등)"
여수 화양,여수 맛집 화양식당 장어구이 장어탕,F,5,,,      ,          ,,경기,고양시 일산동구,마두1동,
마차탄광문화촌,영월여행  강원도 탄광문화촌 단양영월 2박3일 여행,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,남구,용호4동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
백제문화,백제문화제,F,5,"교직 (교사, 유치원교사, 학원강사)",700~799만원,아니오,          ,연립주택/ 다세대/ 빌라,경북,구미시,형곡동,
팜파스종합휴양,팜파스종합휴양관광단지,F,4,,,      ,          ,,서울,구로구,오류1동,
춘장대해수욕장,춘장대 해수욕장과 홍원항 쭈꾸미낚시 풍경,M,2,,,      ,          ,,부산,부산진구,부암3동,
안동문화,191125 1박 2일 안동 여행  세계문화유산 도산서원,M,4,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,경기,안산시 상록구,사1동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)"
울릉도,울릉도사동항맛집 : 네이버 통합검색,F,4,"교직 (교사, 유치원교사, 학원강사)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,월평2동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
표충사,표충사 우리아이마음숲놀이터 하루 종일 놀겠다는 아이들,F,4,,,      ,          ,,경기,남양주시,평내동,
안면도,충남 태안 가볼만한곳 안면도 자연휴양림 무장애 나눔길,M,5,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,고양시 일산서구,대화동,
구문소,억년의 세월이 빚은 비경 태백팔경 구문소,F,4,"주부 (전업주부, 파트타임 근무 주부)",100만원 미만,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,풍납1동,
해운대,해운대 맛집 : 네이버 통합검색,M,4,,,      ,          ,,서울,강남구,도곡동,
창원 구산해양,창원 마산 외곽 구산카페  통통 오션뷰카페,F,5,,,      ,          ,,강원,원주시,봉산동,
금강하구둑,금강자전거길신탄진금강하구둑20190702,M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강동구,강일동,"대형차 (제너시스, BMW5급 등)"
울릉도,울릉도차사고 : 네이버 통합검색,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,오피스텔,경남,창원시 진해구,여좌동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
안면도,https://m.search.daum.net/search?w=tot&nil_mtopsearch=btn&DA=YZR&q=안면도+관공,M,4,,,      ,          ,,전남,광양시,금호동,
울릉도,울릉도 따개비칼국수 : 네이버 통합검색,M,4,,,      ,          ,,경기,용인시 기흥구,언남동,
마곡온천,강화도 여행 마곡 맛집  동천  석모도미네랄온천,F,4,무직,100만원 미만,아니오,          ,오피스텔,서울,영등포구,양평동3가,
거가대교,가덕도 가볼 만한 곳 연대봉 세계 최대 수심 해저터널 거가대교,M,3,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,달서구,이곡1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
아산온천,아산온천 당일치기 겨울여행 아산스파비스캠마녀의 나댕김 20191124,M,5,,,      ,          ,,대구,달서구,용산동,
울산 강동,울산 강동 화암 주상절리 예술작품 같은 일출,M,4,,,      ,          ,,경기,안산시 상록구,사3동,
원주오크밸리,원주 오크밸리 리조트 3D 라이팅쇼 소나타오브라이트 : 네이버 블로그,F,4,,,      ,          ,,경북,경주시,노서동,
예래휴양형주거,예래 휴양형 주거단지 현황과 제주도 땅 투자,F,4,,,      ,          ,,경북,경주시,노서동,
팜파스종합휴양,팜파스종합휴양관광단지,F,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,수원시 권선구,세류3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
평창 용평,평창가볼만한곳평창 용평리조트 타워콘도 와 용평 워터파크 피크아일랜드현대홈쇼핑,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,경남,창원시 의창구,명서동,
강원송지호,송지호 오토캠핑에서 여름휴가를,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산동구,중산동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
장호,장호비치캠핑장 삼척여행,M,5,,,      ,          ,,대전,유성구,어은동,
강원송지호,송지호 오토캠핑에서 여름휴가를,M,3,,,      ,          ,,인천,부평구,갈산2동,
원주오크밸리,원주 오크밸리 소나타오브라이트 3D라이팅쇼 :) : 네이버 블로그,M,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,아니오,          ,단독주택,대전,중구,대흥동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
성산포해양,설 구정에 어머니와 함께 성산포 성당 광치기해변 제주해양동물박물관 겨울 유채꽃 2월 제주,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,동래구,온천3동,
불갑사,불갑사 상사화 개화초기 풍경불갑사상사화축제 날에는 만개할듯,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,아파트/ 주상복합,경기,수원시 장안구,정자1동,
